,담보대출_대출용도_거주주택 구입,담보대출_대출용도_거주주택이외 부동산 구입,담보대출_대출용도_전(월)세 보증금 마련,담보대출_대출용도_사업자금 마련,담보대출_대출용도_생활비 마련,담보대출_대출기관_은행(2010년은 농수협 중앙회 제외),담보대출_대출기관_저축은행,담보대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),신용대출_대출용도_거주주택 구입,신용대출_대출용도_거주주택이외 부동산 구입,신용대출_대출용도_전(월)세 보증금 마련,신용대출_대출용도_사업자금 마련,신용대출_대출용도_생활비 마련,신용대출_대출기관_은행(2010년은 농수협 중앙회 제외),신용대출_대출기관_저축은행,신용대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),자산,부채,순자산액,가구주 은퇴여부,가구주 성별,가구주교육정도 통합별,가구주 혼인상태,입주형태,수도권여부,가구주 직업(대분류),가구주 종사상지위,부실가계
8295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,42700,0.0,42700.0,1,0,0,1,1,0,0,1,0
8296,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9360,3904.0,5456.0,1,0,1,1,1,0,0,0,0
8297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0,9210,1506.0,7704.0,1,1,0,0,1,0,0,1,0
8298,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,13544,0.0,13544.0,1,0,0,0,0,0,0,0,0
8299,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,164930,89500.0,75430.0,1,0,1,1,1,0,0,1,0
8300,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,186,0.0,186.0,1,0,0,0,0,0,0,0,0
8301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,17262,3000.0,14262.0,1,0,0,0,1,0,0,0,0
8302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,11348,0.0,11348.0,1,1,0,0,1,0,0,0,0
8303,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,38367,0.0,38367.0,1,1,1,0,1,0,0,0,0
8304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,11532,0.0,11532.0,1,0,0,1,1,0,0,1,0
8305,0,0.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,78171,19000.0,59171.0,1,0,1,1,0,0,0,0,0
8306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,13924,0.0,13924.0,0,0,0,1,1,0,0,0,0
8307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,310,0.0,310.0,0,1,0,0,0,0,0,0,0
8308,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,13400,2000.0,11400.0,1,0,0,0,1,0,0,0,0
8309,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,26723,13979.0,12744.0,1,0,1,1,1,0,0,1,1
8310,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7800,0.0,7800.0,1,0,1,0,1,0,0,0,0
8311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,46690,0.0,46690.0,1,0,0,1,1,0,0,0,0
8312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,885,0.0,885.0,1,1,0,0,0,0,0,0,0
8313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6055,0.0,6055.0,0,0,0,1,1,0,0,0,0
8314,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,21221,10100.0,11121.0,1,0,0,1,1,0,0,1,1
8315,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,17580,0.0,17580.0,1,0,0,1,1,0,0,0,0
8316,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,16645,100.0,16545.0,0,1,0,0,1,0,0,0,0
8317,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,620,0.0,620.0,0,0,0,1,0,0,0,0,0
8318,0,1.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,103394,52200.0,51194.0,1,0,1,1,1,0,0,0,1
8319,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,21063,0.0,21063.0,0,0,0,1,1,0,0,0,0
8320,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1410,0.0,1410.0,0,0,0,1,0,0,0,0,0
8321,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,71291,4500.0,66791.0,1,0,1,1,1,0,0,0,0
8322,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9563,1250.0,8313.0,1,0,0,1,1,0,0,0,0
8323,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,1,100857,500.0,100357.0,1,0,0,1,1,0,0,1,0
8324,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,20106,0.0,20106.0,0,1,0,0,1,0,0,0,0
8325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,1,27432,50.0,27382.0,0,0,0,1,1,0,0,0,0
8326,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,34841,0.0,34841.0,1,1,0,1,1,0,0,0,0
8327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,21828,0.0,21828.0,1,0,1,1,0,0,0,0,1
8328,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,2240,0.0,2240.0,1,0,0,0,0,0,0,1,0
8329,0,1.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,77340,32000.0,45340.0,1,0,1,1,0,0,0,1,1
8330,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,65978,0.0,65978.0,1,0,1,1,1,0,0,0,0
8331,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5215,50.0,5165.0,1,0,0,1,1,0,0,0,0
8332,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3000,0.0,3000.0,0,1,0,0,1,0,0,0,0
8333,1,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,1,0,0.0,0,1,233375,33000.0,200375.0,1,0,0,1,1,0,0,1,0
8334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,44740,0.0,44740.0,1,0,1,1,1,0,0,0,0
8335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,48349,0.0,48349.0,1,0,0,1,1,0,0,1,0
8336,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,39132,0.0,39132.0,1,0,1,1,1,0,0,0,0
8337,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,1,36900,20000.0,16900.0,1,0,1,1,1,0,0,0,1
8338,1,0.0,0,0.0,0,1.0,0,0.0,1,0.0,0,0,0,1.0,0,0,35525,13380.0,22145.0,1,0,1,0,1,0,0,0,0
8339,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5306,0.0,5306.0,1,0,1,1,0,0,0,0,0
8340,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,12503,600.0,11903.0,1,0,1,1,0,0,0,0,0
8341,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,2258,0.0,2258.0,0,1,0,0,0,0,0,0,0
8342,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1543,0.0,1543.0,1,1,0,1,0,0,1,0,0
8343,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6603,700.0,5903.0,1,0,1,1,0,0,0,0,0
8344,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7300,200.0,7100.0,1,0,0,0,1,0,0,1,0
8345,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10,0.0,10.0,0,0,0,0,0,0,0,0,0
8346,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,20320,0.0,20320.0,1,0,0,0,0,0,0,0,0
8347,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,75576,0.0,75576.0,0,0,1,1,1,0,0,0,0
8348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1806,0.0,1806.0,1,0,0,0,0,0,1,0,0
8349,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.0,0,0,3441,1460.0,1981.0,1,0,0,0,0,0,0,1,0
8350,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15166,35.0,15131.0,1,0,1,0,1,0,0,0,0
8351,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1,0,0.0,0,1,37647,18134.0,19513.0,1,0,1,1,1,0,0,0,0
8352,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,55550,0.0,55550.0,1,0,1,1,1,0,0,0,0
8353,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.0,0,0,35417,5000.0,30417.0,1,0,1,1,0,0,0,1,0
8354,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,34365,0.0,34365.0,1,0,0,1,1,0,0,1,0
8355,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,40825,0.0,40825.0,1,0,0,1,1,0,0,1,0
8356,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,1,19955,520.0,19435.0,1,0,0,1,1,0,0,0,0
8357,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,52230,0.0,52230.0,1,0,0,1,1,0,0,1,1
8358,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,1,8292,300.0,7992.0,1,1,0,0,1,0,0,1,0
8359,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,0,0,0,1.0,0,0,18815,3000.0,15815.0,1,1,0,0,0,0,0,0,0
8360,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,2194,0.0,2194.0,1,0,0,1,0,0,0,0,0
8361,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.0,0,0,1427,35000.0,-33573.0,0,0,1,0,0,0,0,0,0
8362,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,3335,2400.0,935.0,1,0,0,0,0,0,0,0,0
8363,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,24150,3540.0,20610.0,0,0,0,1,1,0,0,0,1
8364,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,23324,0.0,23324.0,0,0,0,1,1,0,0,0,0
8365,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,21560,0.0,21560.0,1,0,0,1,1,0,0,1,0
8366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9970,0.0,9970.0,1,0,0,1,1,0,0,1,0
8367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7094,100.0,6994.0,1,0,1,1,0,0,0,0,0
8368,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6856,0.0,6856.0,1,0,0,1,0,0,1,0,0
8369,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,1,0,1.0,0,0,131050,51970.0,79080.0,1,0,0,1,1,0,0,1,1
8370,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,46150,18733.0,27417.0,1,1,1,1,1,0,0,0,0
8371,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,45458,11220.0,34238.0,1,0,0,0,1,0,0,0,0
8372,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,4553,1800.0,2753.0,1,1,0,0,0,0,0,0,0
8373,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,14062,7120.0,6942.0,1,0,0,1,1,0,1,1,1
8374,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,32877,0.0,32877.0,1,0,0,1,1,0,0,1,0
8375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1243,0.0,1243.0,1,0,0,0,0,0,1,0,0
8376,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10312,845.0,9467.0,1,0,0,1,1,0,1,0,0
8377,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,46144,0.0,46144.0,1,0,1,1,1,0,0,0,0
8378,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,23464,4664.0,18800.0,1,0,1,1,1,0,0,0,0
8379,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,62769,0.0,62769.0,1,0,1,1,1,0,0,0,0
8380,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15964,0.0,15964.0,1,0,0,1,1,0,0,1,0
8381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6384,0.0,6384.0,1,1,0,0,1,0,0,0,0
8382,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9493,0.0,9493.0,1,0,0,1,1,0,0,0,0
8383,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10128,2500.0,7628.0,1,0,0,0,1,0,1,0,0
8384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9752,0.0,9752.0,1,0,0,1,1,0,0,1,0
8385,0,0.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,4883,2613.0,2270.0,0,1,0,0,0,0,0,0,0
8386,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,2500,0.0,2500.0,0,0,0,1,1,0,0,0,0
8387,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,12560,0.0,12560.0,1,0,0,0,1,0,0,1,0
8388,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3870,0.0,3870.0,0,1,0,0,1,0,0,0,0
8389,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,1,22296,10300.0,11996.0,1,0,1,1,1,0,0,0,0
8390,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,250,5.0,245.0,1,0,0,0,0,0,1,0,0
8391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,11235,0.0,11235.0,1,0,0,0,1,0,0,0,0
8392,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,1.0,0,0,3201,1000.0,2201.0,1,0,0,1,0,0,0,0,0
8393,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,34510,0.0,34510.0,1,0,0,1,0,0,0,0,0
8394,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,26177,9400.0,16777.0,1,0,1,1,1,0,0,0,1
8395,0,0.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5027,4100.0,927.0,1,0,0,1,0,0,0,0,0
8396,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,1.0,0,0,14500,800.0,13700.0,1,0,0,1,1,0,0,1,1
8397,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,16315,0.0,16315.0,0,0,0,1,1,0,0,0,0
8398,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,25780,7400.0,18380.0,1,0,1,1,1,0,0,0,0
8399,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,4502,0.0,4502.0,0,0,0,1,1,0,0,0,0
8400,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9828,1000.0,8828.0,1,0,0,1,0,0,0,1,0
8401,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,8138,80.0,8058.0,0,0,0,1,1,0,0,0,0
8402,1,0.0,0,0.0,0,1.0,0,0.0,1,0.0,0,0,0,1.0,0,0,10445,9390.0,1055.0,1,0,1,1,1,0,0,0,0
8403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3501,0.0,3501.0,1,0,0,1,0,0,1,1,0
8404,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,51902,15000.0,36902.0,1,0,0,1,1,0,1,1,0
8405,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,19400,3600.0,15800.0,0,0,1,1,0,0,0,0,0
8406,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0,1,0.0,0,1,19738,4800.0,14938.0,0,0,1,1,1,0,0,0,0
8407,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,14000,0.0,14000.0,0,0,0,1,1,0,0,0,0
8408,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1,0,1.0,0,0,28410,2400.0,26010.0,1,0,0,1,0,0,0,1,0
8409,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,870,100.0,770.0,0,1,0,0,0,0,0,0,0
8410,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,28,0.0,28.0,1,0,1,0,0,0,0,0,0
8411,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,2960,0.0,2960.0,1,0,0,1,0,0,1,0,0
8412,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,17,0.0,17.0,1,1,0,0,0,0,1,0,0
8413,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,21804,1400.0,20404.0,0,1,1,0,1,0,0,0,0
8414,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,57680,38900.0,18780.0,0,0,0,0,1,0,0,0,0
8415,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,42600,0.0,42600.0,1,0,1,0,0,0,0,0,0
8416,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,1,0.0,0,0,30084,13180.0,16904.0,1,0,0,1,1,0,0,1,0
8417,1,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,1.0,0,0,146826,36850.0,109976.0,1,0,1,1,1,0,0,0,0
8418,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,136851,0.0,136851.0,1,0,1,1,1,0,0,1,0
8419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,257,160.0,97.0,0,1,0,0,0,0,0,0,0
8420,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,51570,1480.0,50090.0,1,0,0,1,1,0,0,1,1
8421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,65498,5000.0,60498.0,0,0,0,1,0,0,0,0,0
8422,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,1.0,0,0,2180,10030.0,-7850.0,1,0,1,1,0,0,0,0,1
8423,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1,0,1.0,0,0,25255,3500.0,21755.0,1,1,0,0,1,0,0,1,1
8424,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,43574,3000.0,40574.0,0,0,1,1,1,0,0,0,0
8425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,27846,2000.0,25846.0,1,0,0,1,1,0,0,1,0
8426,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,39732,700.0,39032.0,1,0,1,1,1,0,0,0,0
8427,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,22822,100.0,22722.0,1,0,1,1,1,0,0,0,0
8428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,100,0.0,100.0,0,0,0,1,0,0,0,0,0
8429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,129600,0.0,129600.0,0,0,0,1,1,0,0,0,0
8430,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,36602,4492.0,32110.0,1,0,1,1,1,0,0,0,0
8431,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,30059,0.0,30059.0,1,0,1,1,0,0,0,0,1
8432,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1,0,1.0,0,0,21345,8180.0,13165.0,1,0,1,1,0,0,0,0,0
8433,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9055,200.0,8855.0,0,1,0,0,1,0,0,0,1
8434,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,16332,0.0,16332.0,1,1,0,0,0,0,0,0,0
8435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6360,1330.0,5030.0,1,1,0,0,1,0,1,0,0
8436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,12400,0.0,12400.0,1,0,0,1,1,0,1,0,0
8437,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,30600,0.0,30600.0,1,1,0,0,1,0,0,1,0
8438,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,28800,0.0,28800.0,0,0,1,1,1,0,0,0,0
8439,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,47000,0.0,47000.0,0,0,0,1,1,0,0,0,0
8440,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,1,13210,958.0,12252.0,1,1,0,1,1,0,0,1,1
8441,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,1116,300.0,816.0,1,1,0,0,0,0,0,0,0
8442,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,223,0.0,223.0,1,0,0,0,0,0,1,0,0
8443,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5850,0.0,5850.0,1,1,0,0,1,0,1,0,0
8444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,12250,300.0,11950.0,1,1,0,0,1,0,0,0,0
8445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,579,0.0,579.0,1,1,0,0,0,0,1,0,1
8446,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3436,1000.0,2436.0,1,0,0,1,0,0,0,0,0
8447,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,1,113860,7200.0,106660.0,0,0,1,1,1,0,0,0,0
8448,0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,26472,3400.0,23072.0,1,0,1,1,1,0,0,0,0
8449,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,10330,250.0,10080.0,1,0,0,1,1,0,0,0,0
8450,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,43452,4185.0,39267.0,1,1,1,1,1,0,0,0,0
8451,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,31343,2445.0,28898.0,1,0,0,1,1,0,0,1,0
8452,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,18904,0.0,18904.0,0,0,0,1,1,0,0,0,0
8453,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,24833,8800.0,16033.0,1,0,1,1,1,0,0,0,0
8454,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,226500,81050.0,145450.0,0,0,1,0,1,0,0,0,1
8455,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,42694,0.0,42694.0,1,1,1,1,1,0,0,0,0
8456,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,4582,0.0,4582.0,1,0,0,0,0,0,0,0,0
8457,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,19500,9500.0,10000.0,1,1,0,0,1,0,0,0,1
8458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,70824,19000.0,51824.0,1,0,0,1,1,0,0,0,0
8459,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,880,9000.0,-8120.0,1,0,0,0,0,0,1,0,0
8460,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7012,0.0,7012.0,1,1,0,0,1,0,1,0,0
8461,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9862,9500.0,362.0,0,1,1,0,0,0,0,0,0
8462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0.0,0,0,10560,6283.0,4277.0,1,0,0,1,0,0,0,0,0
8463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,123700,3010.0,120690.0,0,1,0,0,1,0,0,0,0
8464,1,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,16456,5521.0,10935.0,1,1,1,0,1,0,0,0,0
8465,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1,0,1.0,0,0,656250,265000.0,391250.0,1,0,1,1,1,0,0,1,1
8466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1.0,0,0,30055,500.0,29555.0,1,0,1,1,0,0,0,0,0
8467,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,36349,6362.0,29987.0,1,0,1,1,1,0,0,0,0
8468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,23166,11000.0,12166.0,1,1,1,1,0,0,0,1,0
8469,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,1.0,0,1,30590,8484.0,22106.0,1,0,0,1,1,0,0,0,0
