,담보대출_대출용도_거주주택 구입,담보대출_대출용도_거주주택이외 부동산 구입,담보대출_대출용도_전(월)세 보증금 마련,담보대출_대출용도_사업자금 마련,담보대출_대출용도_생활비 마련,담보대출_대출기관_은행(2010년은 농수협 중앙회 제외),담보대출_대출기관_저축은행,담보대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),신용대출_대출용도_거주주택 구입,신용대출_대출용도_거주주택이외 부동산 구입,신용대출_대출용도_전(월)세 보증금 마련,신용대출_대출용도_사업자금 마련,신용대출_대출용도_생활비 마련,신용대출_대출기관_은행(2010년은 농수협 중앙회 제외),신용대출_대출기관_저축은행,신용대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),자산,부채,순자산액,가구원수,가구주 만나이,가구주 성별,가구주교육정도 통합별,가구주 혼인상태,가구주 은퇴여부,입주형태,수도권여부,가구주 직업(대분류),가구주 종사상지위,부실가계
6763,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,11800,0.0,11800,1,74,1,0,0,0,0,0,0,0,0
6764,1,0.0,0,0.0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,126360,24000.0,102360,3,54,1,1,0,1,1,0,0,1,0
6765,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,14525,1000.0,13525,3,54,0,1,1,1,0,0,0,1,0
6766,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,21848,9750.0,12098,4,40,0,1,1,1,1,0,0,1,0
6767,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,22410,4500.0,17910,4,49,0,1,1,1,1,0,0,0,0
6768,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,32400,1960.0,30440,5,50,0,0,1,1,1,0,0,1,0
6769,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,19560,1500.0,18060,4,60,0,0,1,1,0,0,0,0,0
6770,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,1,0,0,0,5020,3500.0,1520,2,49,1,1,0,1,0,0,0,0,0
6771,1,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,11619,1950.0,9669,2,65,0,0,1,1,1,0,1,1,0
6772,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,960,0.0,960,2,60,0,0,1,1,1,0,1,0,0
6773,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9970,0.0,9970,2,39,0,0,1,1,0,0,0,1,0
6774,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,149528,44000.0,105528,3,52,1,1,0,1,0,0,0,1,0
6775,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,23400,12850.0,10550,2,66,0,0,1,1,1,0,1,0,0
6776,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,167550,6000.0,161550,2,65,0,0,1,0,1,0,0,0,0
6777,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,11382,3260.0,8122,3,53,0,1,1,1,0,0,0,0,0
6778,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,0,0,0,18114,2800.0,15314,2,38,0,0,0,1,1,0,0,1,1
6779,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10050,0.0,10050,1,74,1,0,0,1,1,0,1,0,0
6780,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,76820,10070.0,66750,2,63,0,0,1,1,0,0,1,0,0
6781,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2250,0.0,2250,1,49,0,0,0,1,0,0,0,1,0
6782,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4900,0.0,4900,2,43,1,1,0,1,0,0,0,0,0
6783,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,51696,0.0,51696,4,52,0,1,1,1,1,0,0,1,0
6784,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,25100,4000.0,21100,4,42,0,1,1,1,1,0,0,1,0
6785,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,9450,1000.0,8450,2,50,0,0,1,1,1,0,0,1,0
6786,1,0.0,0,0.0,0,0.0,0,1.0,0,0,0,1,0,0,0,1,10220,1200.0,9020,2,63,0,0,1,1,1,0,0,0,0
6787,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,33610,400.0,33210,2,65,0,0,1,1,1,0,1,1,0
6788,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6500,0.0,6500,1,74,1,0,0,0,1,0,0,0,0
6789,0,0.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,1,0,0,27949,12400.0,15549,6,58,0,1,1,1,1,0,0,0,0
6790,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,50900,500.0,50400,2,73,0,0,1,0,1,0,0,0,0
6791,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4210,0.0,4210,1,67,1,1,0,0,0,0,0,0,0
6792,1,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,6330,1200.0,5130,1,59,1,0,0,1,1,0,0,0,0
6793,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,28447,6400.0,22047,2,63,0,0,1,1,1,0,0,1,0
6794,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,1,0,0,0,1,55845,28900.0,26945,2,64,0,0,1,1,1,0,1,0,0
6795,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1960,0.0,1960,1,37,0,1,0,1,0,0,0,1,0
6796,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,44580,1000.0,43580,1,77,0,0,0,1,1,0,0,0,0
6797,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,38550,0.0,38550,4,56,0,0,1,1,1,0,0,1,0
6798,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,388,0.0,388,1,72,1,0,0,0,0,0,0,0,0
6799,0,0.0,0,0.0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,4399,880.0,3519,2,54,0,0,1,1,0,0,0,0,0
6800,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,5290,1500.0,3790,2,61,0,0,1,1,0,0,0,0,0
6801,0,0.0,0,1.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,16600,2500.0,14100,2,81,0,0,1,1,1,0,0,0,0
6802,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,74220,7140.0,67080,4,46,0,1,1,1,1,0,0,1,0
6803,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,55510,8340.0,47170,5,48,0,1,1,1,1,0,0,1,0
6804,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16750,0.0,16750,2,62,0,0,1,1,1,0,0,0,0
6805,1,0.0,0,1.0,0,1.0,0,0.0,0,0,0,1,0,0,0,1,21770,13530.0,8240,4,51,0,1,1,1,1,0,0,0,1
6806,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,20270,3507.0,16763,1,69,0,1,0,0,0,0,0,0,1
6807,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,87568,3270.0,84298,3,60,0,0,1,1,1,0,1,0,0
6808,1,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,25840,10736.0,15104,4,38,0,1,1,1,1,0,0,1,0
6809,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9500,0.0,9500,1,86,1,0,0,0,0,0,0,0,0
6810,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9309,99.0,9210,3,71,0,0,1,1,1,0,1,0,0
6811,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,500,0.0,500,1,77,0,0,0,1,0,0,0,0,0
6812,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3312,0.0,3312,4,47,0,0,1,1,0,0,1,1,0
6813,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1270,0.0,1270,2,61,0,0,1,0,0,0,0,0,0
6814,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,9005,4340.0,4665,3,31,1,0,1,1,0,0,1,1,0
6815,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,26220,12100.0,14120,5,32,0,0,1,1,0,0,0,0,0
6816,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,34458,21758.0,12700,3,67,0,1,1,1,0,0,1,1,0
6817,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,35740,0.0,35740,2,72,0,1,1,0,1,0,0,0,0
6818,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,42950,2000.0,40950,2,71,0,1,1,0,1,0,0,0,0
6819,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,8930,450.0,8480,2,56,0,0,1,1,1,0,1,0,0
6820,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,26993,0.0,26993,1,73,1,0,0,0,1,0,0,0,0
6821,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,168417,60000.0,108417,4,57,0,0,1,1,1,0,0,0,0
6822,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,24458,2000.0,22458,4,60,0,1,1,1,1,0,0,1,0
6823,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5238,0.0,5238,2,75,0,0,1,0,1,0,0,0,0
6824,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,21760,0.0,21760,1,76,0,0,0,1,1,0,0,0,0
6825,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,0,1,1,0,0,20490,12000.0,8490,2,54,0,0,1,1,1,0,0,0,0
6826,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,39526,0.0,39526,2,85,0,0,1,0,1,0,0,0,0
6827,0,0.0,0,0.0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,5100,1000.0,4100,2,43,1,1,0,1,0,0,0,0,0
6828,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,130,0.0,130,1,68,0,0,0,0,0,0,0,0,0
6829,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13500,0.0,13500,1,84,1,0,0,0,1,0,0,0,0
6830,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,22936,4806.0,18130,3,40,0,1,1,1,1,0,0,1,0
6831,1,1.0,0,0.0,0,1.0,0,1.0,1,1,0,0,0,1,0,0,32950,23800.0,9150,4,51,0,0,1,1,1,0,0,0,0
6832,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,58060,14000.0,44060,4,52,0,0,1,1,1,0,0,0,0
6833,0,0.0,0,1.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,8650,400.0,8250,2,67,0,0,1,1,1,0,0,0,0
6834,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,23000,0.0,23000,2,85,0,0,1,0,1,0,0,0,0
6835,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,25136,0.0,25136,2,64,0,0,1,1,1,0,0,0,0
6836,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,11130,0.0,11130,2,62,0,0,1,1,1,0,0,0,0
6837,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7400,0.0,7400,1,76,0,0,0,0,1,0,0,0,0
6838,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,11538,0.0,11538,4,36,0,1,1,1,0,0,0,1,0
6839,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,11195,2920.0,8275,1,59,0,0,0,1,1,0,0,1,0
6840,0,0.0,1,0.0,0,0.0,1,1.0,0,0,0,0,0,0,0,0,33480,15800.0,17680,4,54,0,1,1,1,0,0,0,1,0
6841,0,1.0,0,0.0,0,1.0,0,0.0,0,1,0,0,0,1,0,0,135963,43400.0,92563,4,51,0,1,1,1,1,0,0,1,0
6842,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,284780,65000.0,219780,4,47,0,1,1,1,0,0,0,1,0
6843,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,40686,0.0,40686,2,59,1,0,1,1,1,0,0,1,0
6844,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5020,0.0,5020,1,74,1,0,0,0,1,0,0,0,0
6845,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3220,0.0,3220,2,59,1,0,0,1,0,0,0,1,0
6846,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,51420,170.0,51250,4,53,0,1,1,1,1,0,0,1,0
6847,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,17630,0.0,17630,2,57,0,0,1,1,1,0,0,0,0
6848,1,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,39622,4550.0,35072,3,62,0,0,1,1,1,0,0,0,0
6849,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16909,0.0,16909,4,43,0,1,1,1,1,0,0,1,0
6850,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,0,0,0,7404,2700.0,4704,1,63,1,0,0,0,1,0,0,0,1
6851,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9000,0.0,9000,1,82,1,0,0,0,1,0,0,0,0
6852,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,122570,39336.0,83234,4,35,1,1,1,1,1,0,0,1,0
6853,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,27710,0.0,27710,3,57,0,1,1,1,1,0,0,0,0
6854,1,0.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,57548,22100.0,35448,5,38,0,0,1,1,1,0,0,0,0
6855,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,29206,13320.0,15886,3,40,0,1,1,1,1,0,0,0,0
6856,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,1,0,0,38596,25170.0,13426,3,35,0,1,1,1,1,0,0,1,0
6857,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5356,0.0,5356,3,83,0,0,1,1,1,0,1,0,0
6858,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5450,0.0,5450,1,82,1,0,0,0,1,0,0,0,0
6859,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,15788,10552.0,5236,3,36,0,1,1,1,0,0,0,0,0
6860,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12250,0.0,12250,2,83,0,0,1,1,1,0,0,0,0
6861,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7499,0.0,7499,2,69,1,0,1,1,1,0,1,0,0
6862,0,0.0,0,0.0,1,0.0,0,1.0,0,0,0,0,0,0,0,0,8680,1000.0,7680,1,69,1,0,0,1,0,0,1,0,0
6863,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,47420,1500.0,45920,2,37,0,1,1,1,1,0,0,0,0
6864,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13374,0.0,13374,4,55,0,0,1,1,1,0,0,1,0
6865,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,86300,19000.0,67300,3,38,0,1,1,1,1,0,0,0,0
6866,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,1,0,0,17062,660.0,16402,4,34,0,1,1,1,1,0,0,1,0
6867,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,39980,13830.0,26150,4,46,0,1,1,1,1,0,0,0,0
6868,0,0.0,1,0.0,0,0.0,0,1.0,0,0,0,1,1,0,0,1,124700,78000.0,46700,4,47,0,1,1,1,0,0,0,0,0
6869,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3426,0.0,3426,1,77,1,0,0,0,1,0,0,0,0
6870,1,0.0,0,1.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,156907,39500.0,117407,3,41,0,1,1,1,1,0,0,0,1
6871,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3730,0.0,3730,1,79,1,0,0,1,1,0,0,0,0
6872,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1190,0.0,1190,1,70,1,0,0,1,1,0,0,0,0
6873,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6110,0.0,6110,2,30,0,1,1,1,0,0,0,0,0
6874,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,130614,0.0,130614,3,41,0,1,1,1,1,0,0,1,0
6875,0,1.0,0,0.0,1,1.0,0,0.0,0,0,0,0,1,1,0,0,60565,8975.0,51590,4,41,0,1,1,1,0,0,0,0,0
6876,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5100,0.0,5100,1,79,1,0,0,0,0,0,0,0,0
6877,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,13587,0.0,13587,1,66,1,0,0,1,0,0,0,0,0
6878,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,14950,30.0,14920,1,59,0,0,0,1,0,0,0,0,0
6879,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10750,20.0,10730,2,70,0,0,1,1,0,0,1,1,0
6880,0,0.0,0,0.0,1,0.0,0,1.0,0,0,0,0,0,0,0,0,18922,5250.0,13672,3,53,0,0,1,1,1,0,0,0,1
6881,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,30673,1400.0,29273,2,61,0,0,1,1,1,0,0,0,0
6882,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,1,31480,430.0,31050,1,49,1,1,0,1,1,0,0,0,0
6883,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,20700,0.0,20700,4,52,1,0,1,1,1,0,0,0,0
6884,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6780,0.0,6780,2,67,0,0,1,1,1,0,1,0,0
6885,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12590,0.0,12590,2,86,0,0,1,1,1,0,0,0,0
6886,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,23930,0.0,23930,2,77,0,0,1,1,1,0,0,0,0
6887,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,20700,0.0,20700,2,61,0,0,1,1,1,0,0,0,0
6888,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,189705,500.0,189205,1,47,0,1,0,1,0,0,0,1,0
6889,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,2100,5000.0,-2900,1,28,0,1,0,1,0,0,0,1,0
6890,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,20,0.0,20,1,48,1,0,0,0,0,0,0,0,0
6891,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10920,0.0,10920,2,54,1,0,0,1,1,0,0,0,0
6892,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16944,0.0,16944,4,33,0,1,1,1,1,0,0,1,0
6893,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,18432,0.0,18432,1,81,1,0,0,0,1,0,0,0,0
6894,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,68420,10000.0,58420,3,56,0,1,1,1,1,0,0,1,0
6895,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,142900,34500.0,108400,3,53,0,1,1,1,1,0,0,1,0
6896,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4430,0.0,4430,1,32,1,1,0,1,0,0,0,0,0
6897,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16725,0.0,16725,2,52,1,1,0,1,0,0,0,1,0
6898,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,19800,0.0,19800,2,53,0,0,1,1,0,0,0,1,0
6899,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,36018,14588.0,21430,4,36,0,1,1,1,1,0,0,1,0
6900,0,0.0,0,1.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,84050,9900.0,74150,2,56,0,0,1,1,1,0,0,0,0
6901,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,27360,0.0,27360,2,84,0,0,1,1,1,0,0,0,0
6902,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3050,0.0,3050,1,72,0,0,0,0,1,0,0,0,0
6903,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7994,3870.0,4124,1,58,1,0,0,1,1,0,0,0,1
6904,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,42430,1000.0,41430,2,62,0,0,1,1,1,0,1,0,0
6905,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,26168,10400.0,15768,2,65,1,0,1,1,1,0,1,0,0
6906,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,7375,3583.0,3792,4,49,1,0,1,1,0,0,0,1,0
6907,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,63690,0.0,63690,3,58,0,0,1,1,1,0,0,1,0
6908,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,890,0.0,890,2,64,0,0,1,1,0,0,0,0,0
6909,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,24916,0.0,24916,3,63,0,0,1,1,1,0,0,0,0
6910,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,112126,3000.0,109126,4,50,0,1,1,1,1,0,0,1,0
6911,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,79596,0.0,79596,4,59,0,1,1,1,1,0,0,1,0
6912,1,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,75284,6020.0,69264,2,71,0,0,1,1,1,0,0,0,0
6913,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8713,230.0,8483,3,49,1,0,0,1,0,0,0,0,0
6914,0,0.0,0,0.0,1,0.0,0,1.0,0,0,0,0,0,0,0,0,18514,2512.0,16002,4,61,0,0,1,1,0,0,0,0,0
6915,0,0.0,1,0.0,0,0.0,0,1.0,0,0,0,0,1,0,0,0,7884,840.0,7044,5,54,0,0,0,1,0,0,0,1,0
6916,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0,0,1,0,0,81554,6700.0,74854,3,56,0,0,1,1,1,0,0,0,0
6917,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7300,0.0,7300,2,71,0,0,1,0,1,0,0,0,0
6918,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,16250,0.0,16250,2,72,1,0,1,1,1,0,0,0,0
6919,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6494,0.0,6494,2,79,0,0,1,1,0,0,0,0,0
6920,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9358,4000.0,5358,1,32,0,1,0,1,0,0,0,0,0
6921,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,61927,17000.0,44927,3,40,0,1,1,1,1,0,0,1,1
6922,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4185,0.0,4185,1,55,1,0,0,1,0,0,0,1,0
6923,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,32558,0.0,32558,4,41,0,1,1,1,1,0,0,1,0
6924,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,1,0,1,0,0,82416,17100.0,65316,3,49,0,0,1,1,1,0,0,1,0
6925,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,34362,1000.0,33362,2,52,0,0,1,1,1,0,0,1,0
6926,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,11411,0.0,11411,4,47,1,0,1,1,0,0,0,1,0
6927,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8538,0.0,8538,1,79,1,0,0,0,1,0,0,0,0
6928,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10470,0.0,10470,3,65,0,0,1,1,1,0,1,0,0
6929,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,500,0.0,500,1,69,1,0,0,1,0,0,1,0,0
6930,1,0.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,21334,5000.0,16334,2,77,0,0,1,1,1,0,0,0,0
6931,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,100,0.0,100,1,86,1,0,0,0,0,0,0,0,0
6932,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8096,0.0,8096,1,65,1,0,0,1,0,0,0,0,0
6933,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,28370,0.0,28370,4,61,0,0,1,1,1,0,1,0,0
6934,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,70336,21960.0,48376,5,44,0,0,1,1,1,0,0,0,1
6935,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,45074,0.0,45074,2,68,1,0,0,1,1,0,1,0,0
6936,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,66141,50.0,66091,2,57,0,0,1,1,1,0,0,1,0
6937,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5712,0.0,5712,4,42,0,1,1,1,0,0,0,1,0
6938,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,4700,1000.0,3700,1,38,0,0,0,1,0,0,0,0,0
6939,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12938,0.0,12938,4,46,0,1,1,1,0,0,0,1,0
6940,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,47670,10000.0,37670,4,53,0,1,1,1,0,0,0,1,0
6941,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0,0,0,0,0,3250,1028.0,2222,4,51,1,0,0,1,1,0,1,0,0
