,담보대출_대출용도_거주주택 구입,담보대출_대출용도_거주주택이외 부동산 구입,담보대출_대출용도_전(월)세 보증금 마련,담보대출_대출용도_부채상환,담보대출_대출용도_사업자금 마련,담보대출_대출용도_생활비 마련,담보대출_대출용도_기타 용도 등,담보대출_대출기관_은행(2010년은 농수협 중앙회 제외),담보대출_대출기관_저축은행,담보대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),담보대출_대출기관_보험회사,담보대출_대출기관_기타 기관 등,신용대출,신용대출_대출용도_거주주택 구입,신용대출_대출용도_거주주택이외 부동산 구입,신용대출_대출용도_전(월)세 보증금 마련,신용대출_대출용도_부채상환,신용대출_대출용도_사업자금 마련,신용대출_대출용도_생활비 마련,신용대출_대출용도_기타 용도 등,신용대출_대출기관_은행(2010년은 농수협 중앙회 제외),신용대출_대출기관_저축은행,신용대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),신용대출_대출기관_보험회사,가구주 성별,가구주교육정도 통합별,가구주 혼인상태,입주형태,수도권여부,가구주 직업(대분류),부실가구
1932,0.0,0.0,0.10384615384615385,0.0,0.0,0.0,0.0,0.009700889248181084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.001796460971885386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
1935,0.0,0.0,0.1278846153846154,0.0,0.0,0.0,0.0,0.011946465463037816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,1,0
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
1939,0.022321428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008710801393728223,0.0,0.0,0.0,0.07100000000000001,0.2908286568631467,0.0,0.0,0.0,0.0,0.0,0.0,0.07100000000000001,0.0,0.0,0.0,0,0,1,1,1,0,0
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1941,0.08928571428571429,0.0,0.0,0.0,0.0,0.022857142857142857,0.0,0.0,0.0,0.043478260869565216,0.011428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1942,0.0,0.07185843887541543,0.0,0.0,0.0,0.0,0.0,0.07185843887541543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.14163548904329237,0.053000000000000005,0.0,0.0,0.0,0,1,1,0,1,0,0
1944,0.0,0.0,0.09615384615384616,0.0,0.0,0.0,0.0,0.008982304859426929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229,0.0,0.0,0.0,0.0,0.026315789473684213,0.010357142857142858,0.0,0.02,0.0,0.0,0.011600000000000001,1,0,0,0,1,0,0
1946,0.0,0.0,0.0,0.0,0.019533333333333333,0.0,0.0,0.01052726129524836,0.0,0.0,0.0,0.0,0.0006000000000000001,0.0,0.0,0.0,0.0,0.0,0.002142857142857143,0.0,0.00036,0.0,0.0,0.0,0,0,1,1,1,0,0
1947,0.13339285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.026839126919967662,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05344735435595938,0.02,0.0,0.0,0.0,0,1,1,1,1,0,0
1948,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.028743375550166175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
1949,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
1950,0.0,0.012575226803197701,0.0,0.0,0.0,0.0,0.0,0.012575226803197701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1951,0.23214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.04670798526902003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,1
1953,0.052196428571428574,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.010502110841641965,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
1955,0.22321428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.044911524297134645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.08017103153393908,0.030000000000000002,0.0,0.0,0.0,0,0,0,0,1,0,0
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
1958,0.0,0.0,0.1346153846153846,0.0,0.0,0.0,0.0,0.012575226803197701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016880000000000003,0.0,0.0,0.0,0.0,0.0,0.06028571428571429,0.0,0.016880000000000003,0.0,0.0,0.0,0,0,1,0,1,0,0
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1
1961,0.06839285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.013760891044642055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
1962,0.08928571428571429,0.028743375550166175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11304347826086955,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.04,0.0,0,1,1,1,1,0,0
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,0
1964,0.0,0.0,0.05384615384615385,0.0,0.0,0.0,0.0,0.00503009072127908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
1967,0.0,0.0,0.0,0.0,0.0008933333333333333,0.0,0.0,0.0,0.0,0.0011652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
1968,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.012575226803197701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0
1969,0.0657857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.013236324440851523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036000000000000003,0.0,0.0,0.0,0.0,0.004736842105263158,0.0,0.0,0.0036000000000000003,0.0,0.0,0.0,0,1,0,0,1,0,0
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
1973,0.2535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.05101949160154496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,1
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.011428571428571429,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.005344735435595938,0.002,0.0,0.0,0.0,0,0,1,1,1,1,0
1976,0.0,0.0912602173717776,0.0,0.0,0.0,0.0,0.0,0.0912602173717776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
1977,0.0,0.0,0.0057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000001,0.0,0.0,0.0,0.16153846153846155,0.0,0.0,0.16034206306787815,0.042,0.0,0.12000000000000001,0.0,0,0,1,1,0,0,0
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
1981,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0
1982,0.0,0.16150184137249618,0.0,0.0,0.0,0.0,0.0,0.16150184137249618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
1985,0.058928571428571434,0.0,0.0,0.0,0.0,0.0,0.0,0.011856642414443546,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.01785714285714286,0.0,0.005,0.0,0.0,0.0,0,0,1,1,1,0,0
1986,0.0,0.0,0.03461538461538462,0.0,0.0,0.0,0.0,0.0,0.0062717770034843206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0
1987,0.19660714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.03955807060091619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0
1989,0.06343750000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.012763855205245667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01592,0.0,0.0,0.0,0.0,0.0,0.05685714285714286,0.0,0.01592,0.0,0.0,0.0,1,1,0,0,0,0,0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.014583333333333334,0.0,0.0,0.0071428571428571435,0.0,0.007,0.0,0.0,0.0,0,0,1,0,0,0,0
1992,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.014371687775083087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0,1,0,0,0,0,0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.010714285714285714,0.0,0.003,0.0,0.0,0.0,0,0,1,1,0,0,0
1995,0.0,0.002155753166262463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0
1996,0.0,0.0,0.10576923076923077,0.0,0.0,0.0,0.0,0.009880535345369623,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0071428571428571435,0.0,0.002,0.0,0.0,0.0,0,1,1,0,1,0,0
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1
1998,0.0,0.0,0.0,0.0,0.0,0.14857142857142858,0.0,0.0,0.0,0.02260869565217391,0.0,0.0,0.011500000000000002,0.0,0.0,0.0,0.0,0.0,0.04107142857142857,0.0,0.011500000000000002,0.0,0.0,0.0,0,1,1,1,1,0,0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0,0,0,0,1,0,0
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2001,0.0,0.0,0.0,0.0,0.03272,0.0,0.0,0.0,0.0,0.042678260869565214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.004275788348476751,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
2003,0.0,0.0,0.0,0.017994858611825194,0.0,0.0,0.0,0.0,0.0,0.00608695652173913,0.0,0.0,0.004200000000000001,0.0,0.0,0.0,0.0,0.0,0.015000000000000001,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
2005,0.014285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.002874337555016617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
2006,0.0,0.014371687775083087,0.0,0.0,0.0,0.0,0.0,0.014371687775083087,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0,1,1,0,0,0,0
2007,0.0,0.0,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.21673839675511658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.1857757686472428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
2011,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.011676996317255007,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.10416666666666666,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0,1,1,0,1,0,0
2012,0.0,0.0,0.0,0.0,0.013083333333333334,0.0,0.0,0.0,0.0,0.0,0.05607142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0
2013,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.017964609718853858,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.02,0.0,0.0,0.0,0,1,1,0,1,0,0
2014,0.0,0.0,0.04038461538461539,0.0,0.0,0.0,0.0,0.00377256804095931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0
2016,0.0,0.0,0.1784423076923077,0.0,0.0,0.0,0.0,0.016669361358124496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
2017,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.008551154226174437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
2018,0.053571428571428575,0.0,0.0,0.0,0.003333333333333333,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.0,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.060000000000000005,0.0,0.0,0.0,1,1,1,1,0,0,0
2020,0.0,0.005534896254378874,0.0,0.0,0.0,0.0,0.0,0.005534896254378874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2021,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.006287613401598851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0
2022,0.08660714285714287,0.0,0.0,0.0,0.001,0.0,0.0024000000000000002,0.018826910985358842,0.0,0.0,0.0,0.0,0.0376,0.0,0.0,0.0,0.0,0.0368421052631579,0.03428571428571429,0.0,0.0328,0.0,0.0,0.019200000000000002,0,0,1,1,1,0,0
2023,0.06785714285714287,0.0,0.0,0.0,0.0,0.05914285714285714,0.0,0.01737177759813168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0
2024,0.2767857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.05569029012844696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
2025,0.11607142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.023353992634510014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.016,1,0,0,1,1,1,0
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0
2028,0.06785714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.013653103386328932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
2029,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0
2030,0.0849107142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041347826086956516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2031,0.02875,0.0,0.0,0.0,0.0,0.0,0.0,0.005784604329470942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024000000000000002,0.0,0.0,0.0,0.0,0.0,0.008571428571428572,0.0,0.0024000000000000002,0.0,0.0,0.0,1,0,0,1,1,0,0
2033,0.2580357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.05191772208748765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0
2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.06680919294494923,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0
2035,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.014371687775083087,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.00892857142857143,0.0,0.0025,0.0,0.0,0.0,0,0,1,1,1,0,1
2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.04892857142857143,0.0,0.0137,0.0,0.0,0.0,1,1,0,1,1,0,0
2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2038,0.10982142857142858,0.013832749483517471,0.0,0.0,0.0,0.0,0.0,0.022096469954190245,0.0,0.0,0.11,0.0,0.07300000000000001,0.0,0.0,0.0,0.05,0.0,0.2142857142857143,0.0,0.013000000000000001,0.0,0.12000000000000001,0.0,0,0,1,1,0,0,0
2039,0.004464285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.000898230485942693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2040,0.00892857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003484320557491289,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.045430251202565476,0.0,0.0,0.0,0.068,0,0,1,1,1,0,0
2041,0.04642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.009341597053804006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0
